,Unnamed: 0.1,Unnamed: 0,needle,needle point,insertion %,context size,retrieved_needles_check,total_needles,run name,run_url,retrieved_needles
296,296,296, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.91542572722451,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--7268,https://smith.langchain.com/public/8655b199-9f97-4c27-a5d5-6fe322cd3b46/r,4.0
297,297,297, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.37687540769732,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--7268,https://smith.langchain.com/public/8655b199-9f97-4c27-a5d5-6fe322cd3b46/r,4.0
298,298,298, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.88477835723598,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--7268,https://smith.langchain.com/public/8655b199-9f97-4c27-a5d5-6fe322cd3b46/r,4.0
299,299,299, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.42333686181908,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--7268,https://smith.langchain.com/public/8655b199-9f97-4c27-a5d5-6fe322cd3b46/r,4.0
300,300,300, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.87625091530388,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--7268,https://smith.langchain.com/public/8655b199-9f97-4c27-a5d5-6fe322cd3b46/r,4.0
301,301,301, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.42682926829268,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--7268,https://smith.langchain.com/public/8655b199-9f97-4c27-a5d5-6fe322cd3b46/r,4.0
302,302,302, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,3.1055900621118013,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--abd9,https://smith.langchain.com/public/5099f25f-d43c-4bdf-bbdc-d8bcc0b8a546/r,10.0
303,303,303, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,12.556732223903175,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--abd9,https://smith.langchain.com/public/5099f25f-d43c-4bdf-bbdc-d8bcc0b8a546/r,10.0
304,304,304, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,22.058823529411764,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--abd9,https://smith.langchain.com/public/5099f25f-d43c-4bdf-bbdc-d8bcc0b8a546/r,10.0
305,305,305, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,24.172661870503596,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--abd9,https://smith.langchain.com/public/5099f25f-d43c-4bdf-bbdc-d8bcc0b8a546/r,10.0
306,306,306, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,41.35021097046413,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--abd9,https://smith.langchain.com/public/5099f25f-d43c-4bdf-bbdc-d8bcc0b8a546/r,10.0
307,307,307, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,47.8021978021978,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--abd9,https://smith.langchain.com/public/5099f25f-d43c-4bdf-bbdc-d8bcc0b8a546/r,10.0
308,308,308, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,59.005376344086024,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--abd9,https://smith.langchain.com/public/5099f25f-d43c-4bdf-bbdc-d8bcc0b8a546/r,10.0
309,309,309, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,63.77952755905512,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--abd9,https://smith.langchain.com/public/5099f25f-d43c-4bdf-bbdc-d8bcc0b8a546/r,10.0
310,310,310, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,78.38874680306905,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--abd9,https://smith.langchain.com/public/5099f25f-d43c-4bdf-bbdc-d8bcc0b8a546/r,10.0
311,311,311, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,84.75,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--abd9,https://smith.langchain.com/public/5099f25f-d43c-4bdf-bbdc-d8bcc0b8a546/r,10.0
312,312,312, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.987295643743105,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--df33,https://smith.langchain.com/public/e60bcecb-e54f-407b-b01f-45cd70a2c45c/r,7.0
313,313,313, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.49511536758008,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--df33,https://smith.langchain.com/public/e60bcecb-e54f-407b-b01f-45cd70a2c45c/r,7.0
314,314,314, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.993148395721924,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--df33,https://smith.langchain.com/public/e60bcecb-e54f-407b-b01f-45cd70a2c45c/r,7.0
315,315,315, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.48427252600359,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--df33,https://smith.langchain.com/public/e60bcecb-e54f-407b-b01f-45cd70a2c45c/r,7.0
316,316,316, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.96179966753264,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--df33,https://smith.langchain.com/public/e60bcecb-e54f-407b-b01f-45cd70a2c45c/r,7.0
317,317,317, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.49231591607643,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--df33,https://smith.langchain.com/public/e60bcecb-e54f-407b-b01f-45cd70a2c45c/r,7.0
318,318,318, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.98306386958845,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--df33,https://smith.langchain.com/public/e60bcecb-e54f-407b-b01f-45cd70a2c45c/r,7.0
319,319,319, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.4867821178671,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--df33,https://smith.langchain.com/public/e60bcecb-e54f-407b-b01f-45cd70a2c45c/r,7.0
320,320,320, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.95456746422668,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--df33,https://smith.langchain.com/public/e60bcecb-e54f-407b-b01f-45cd70a2c45c/r,7.0
321,321,321, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.47161936560934,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--df33,https://smith.langchain.com/public/e60bcecb-e54f-407b-b01f-45cd70a2c45c/r,7.0
322,322,322, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.9945745169233335,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4f98,https://smith.langchain.com/public/e30a16f6-03a2-463c-9259-6ac7fe681e4b/r,7.0
323,323,323, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.497032161149995,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4f98,https://smith.langchain.com/public/e30a16f6-03a2-463c-9259-6ac7fe681e4b/r,7.0
324,324,324, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.993533583646222,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4f98,https://smith.langchain.com/public/e30a16f6-03a2-463c-9259-6ac7fe681e4b/r,7.0
325,325,325, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.489754418895664,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4f98,https://smith.langchain.com/public/e30a16f6-03a2-463c-9259-6ac7fe681e4b/r,7.0
326,326,326, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.957533546725614,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4f98,https://smith.langchain.com/public/e30a16f6-03a2-463c-9259-6ac7fe681e4b/r,7.0
327,327,327, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.46643315820199,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4f98,https://smith.langchain.com/public/e30a16f6-03a2-463c-9259-6ac7fe681e4b/r,7.0
328,328,328, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.96635537396815,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4f98,https://smith.langchain.com/public/e30a16f6-03a2-463c-9259-6ac7fe681e4b/r,7.0
329,329,329, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.47933557032992,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4f98,https://smith.langchain.com/public/e30a16f6-03a2-463c-9259-6ac7fe681e4b/r,7.0
330,330,330, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.93288324894252,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4f98,https://smith.langchain.com/public/e30a16f6-03a2-463c-9259-6ac7fe681e4b/r,7.0
331,331,331, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.38958333333332,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4f98,https://smith.langchain.com/public/e30a16f6-03a2-463c-9259-6ac7fe681e4b/r,7.0
332,332,332, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.991394148020654,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f715,https://smith.langchain.com/public/00e28ddf-409f-425c-b84f-1ca528c890a4/r,5.0
333,333,333, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.47801168454504,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f715,https://smith.langchain.com/public/00e28ddf-409f-425c-b84f-1ca528c890a4/r,5.0
334,334,334, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.89012208657048,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f715,https://smith.langchain.com/public/00e28ddf-409f-425c-b84f-1ca528c890a4/r,5.0
335,335,335, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.423954504473265,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f715,https://smith.langchain.com/public/00e28ddf-409f-425c-b84f-1ca528c890a4/r,5.0
336,336,336, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.94906463646323,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f715,https://smith.langchain.com/public/00e28ddf-409f-425c-b84f-1ca528c890a4/r,5.0
337,337,337, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.45674356699202,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f715,https://smith.langchain.com/public/00e28ddf-409f-425c-b84f-1ca528c890a4/r,5.0
338,338,338, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.93723663783543,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f715,https://smith.langchain.com/public/00e28ddf-409f-425c-b84f-1ca528c890a4/r,5.0
339,339,339, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.48083478839278,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f715,https://smith.langchain.com/public/00e28ddf-409f-425c-b84f-1ca528c890a4/r,5.0
340,340,340, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.97171039871436,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f715,https://smith.langchain.com/public/00e28ddf-409f-425c-b84f-1ca528c890a4/r,5.0
341,341,341, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.43074792243767,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f715,https://smith.langchain.com/public/00e28ddf-409f-425c-b84f-1ca528c890a4/r,5.0
342,342,342, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.912527982754332,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--bdef,https://smith.langchain.com/public/0c94de18-1eef-4e7c-965b-d88f2c547711/r,6.0
343,343,343, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.481672572056112,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--bdef,https://smith.langchain.com/public/0c94de18-1eef-4e7c-965b-d88f2c547711/r,6.0
344,344,344, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.96023198011599,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--bdef,https://smith.langchain.com/public/0c94de18-1eef-4e7c-965b-d88f2c547711/r,6.0
345,345,345, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.48172688684129,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--bdef,https://smith.langchain.com/public/0c94de18-1eef-4e7c-965b-d88f2c547711/r,6.0
346,346,346, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.96330028357931,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--bdef,https://smith.langchain.com/public/0c94de18-1eef-4e7c-965b-d88f2c547711/r,6.0
347,347,347, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.456133090547915,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--bdef,https://smith.langchain.com/public/0c94de18-1eef-4e7c-965b-d88f2c547711/r,6.0
348,348,348, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.93116001985769,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--bdef,https://smith.langchain.com/public/0c94de18-1eef-4e7c-965b-d88f2c547711/r,6.0
349,349,349, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.39903229808527,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--bdef,https://smith.langchain.com/public/0c94de18-1eef-4e7c-965b-d88f2c547711/r,6.0
350,350,350, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.92885783969244,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--bdef,https://smith.langchain.com/public/0c94de18-1eef-4e7c-965b-d88f2c547711/r,6.0
351,351,351, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.39876033057853,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--bdef,https://smith.langchain.com/public/0c94de18-1eef-4e7c-965b-d88f2c547711/r,6.0
352,352,352, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.733267877597775,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--7d44,https://smith.langchain.com/public/7dae3de5-aa8a-4416-bc54-0724c3715262/r,4.0
353,353,353, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.292138506193533,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--7d44,https://smith.langchain.com/public/7dae3de5-aa8a-4416-bc54-0724c3715262/r,4.0
354,354,354, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.819444444444443,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--7d44,https://smith.langchain.com/public/7dae3de5-aa8a-4416-bc54-0724c3715262/r,4.0
355,355,355, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.38232292304552,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--7d44,https://smith.langchain.com/public/7dae3de5-aa8a-4416-bc54-0724c3715262/r,4.0
356,356,356, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.91542572722451,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--7d44,https://smith.langchain.com/public/7dae3de5-aa8a-4416-bc54-0724c3715262/r,4.0
357,357,357, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.37687540769732,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--7d44,https://smith.langchain.com/public/7dae3de5-aa8a-4416-bc54-0724c3715262/r,4.0
358,358,358, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.88477835723598,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--7d44,https://smith.langchain.com/public/7dae3de5-aa8a-4416-bc54-0724c3715262/r,4.0
359,359,359, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.42333686181908,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--7d44,https://smith.langchain.com/public/7dae3de5-aa8a-4416-bc54-0724c3715262/r,4.0
360,360,360, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.87625091530388,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--7d44,https://smith.langchain.com/public/7dae3de5-aa8a-4416-bc54-0724c3715262/r,4.0
361,361,361, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.42682926829268,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--7d44,https://smith.langchain.com/public/7dae3de5-aa8a-4416-bc54-0724c3715262/r,4.0
362,362,362, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,3.1055900621118013,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--d4a8,https://smith.langchain.com/public/22bcad9d-e812-4a64-924b-f8b9e9d10f05/r,10.0
363,363,363, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,12.556732223903175,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--d4a8,https://smith.langchain.com/public/22bcad9d-e812-4a64-924b-f8b9e9d10f05/r,10.0
364,364,364, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,22.058823529411764,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--d4a8,https://smith.langchain.com/public/22bcad9d-e812-4a64-924b-f8b9e9d10f05/r,10.0
365,365,365, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,24.172661870503596,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--d4a8,https://smith.langchain.com/public/22bcad9d-e812-4a64-924b-f8b9e9d10f05/r,10.0
366,366,366, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,41.35021097046413,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--d4a8,https://smith.langchain.com/public/22bcad9d-e812-4a64-924b-f8b9e9d10f05/r,10.0
367,367,367, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,47.8021978021978,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--d4a8,https://smith.langchain.com/public/22bcad9d-e812-4a64-924b-f8b9e9d10f05/r,10.0
368,368,368, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,59.005376344086024,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--d4a8,https://smith.langchain.com/public/22bcad9d-e812-4a64-924b-f8b9e9d10f05/r,10.0
369,369,369, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,63.77952755905512,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--d4a8,https://smith.langchain.com/public/22bcad9d-e812-4a64-924b-f8b9e9d10f05/r,10.0
370,370,370, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,78.38874680306905,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--d4a8,https://smith.langchain.com/public/22bcad9d-e812-4a64-924b-f8b9e9d10f05/r,10.0
371,371,371, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,84.75,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--d4a8,https://smith.langchain.com/public/22bcad9d-e812-4a64-924b-f8b9e9d10f05/r,10.0
372,372,372, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.987295643743105,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--8e03,https://smith.langchain.com/public/103d16aa-ce46-475c-8ca0-64c5de239c0c/r,5.0
373,373,373, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.49511536758008,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--8e03,https://smith.langchain.com/public/103d16aa-ce46-475c-8ca0-64c5de239c0c/r,5.0
374,374,374, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.993148395721924,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--8e03,https://smith.langchain.com/public/103d16aa-ce46-475c-8ca0-64c5de239c0c/r,5.0
375,375,375, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.48427252600359,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--8e03,https://smith.langchain.com/public/103d16aa-ce46-475c-8ca0-64c5de239c0c/r,5.0
376,376,376, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.96179966753264,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--8e03,https://smith.langchain.com/public/103d16aa-ce46-475c-8ca0-64c5de239c0c/r,5.0
377,377,377, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.49231591607643,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--8e03,https://smith.langchain.com/public/103d16aa-ce46-475c-8ca0-64c5de239c0c/r,5.0
378,378,378, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.98306386958845,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--8e03,https://smith.langchain.com/public/103d16aa-ce46-475c-8ca0-64c5de239c0c/r,5.0
379,379,379, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.4867821178671,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--8e03,https://smith.langchain.com/public/103d16aa-ce46-475c-8ca0-64c5de239c0c/r,5.0
380,380,380, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.95456746422668,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--8e03,https://smith.langchain.com/public/103d16aa-ce46-475c-8ca0-64c5de239c0c/r,5.0
381,381,381, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.47161936560934,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--8e03,https://smith.langchain.com/public/103d16aa-ce46-475c-8ca0-64c5de239c0c/r,5.0
382,382,382, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.9945745169233335,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--fae8,https://smith.langchain.com/public/fd4e3413-9ef4-4b16-8232-ecc82b441aeb/r,5.0
383,383,383, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.497032161149995,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--fae8,https://smith.langchain.com/public/fd4e3413-9ef4-4b16-8232-ecc82b441aeb/r,5.0
384,384,384, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.993533583646222,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--fae8,https://smith.langchain.com/public/fd4e3413-9ef4-4b16-8232-ecc82b441aeb/r,5.0
385,385,385, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.489754418895664,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--fae8,https://smith.langchain.com/public/fd4e3413-9ef4-4b16-8232-ecc82b441aeb/r,5.0
386,386,386, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.957533546725614,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--fae8,https://smith.langchain.com/public/fd4e3413-9ef4-4b16-8232-ecc82b441aeb/r,5.0
387,387,387, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.46643315820199,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--fae8,https://smith.langchain.com/public/fd4e3413-9ef4-4b16-8232-ecc82b441aeb/r,5.0
388,388,388, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.96635537396815,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--fae8,https://smith.langchain.com/public/fd4e3413-9ef4-4b16-8232-ecc82b441aeb/r,5.0
389,389,389, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.47933557032992,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--fae8,https://smith.langchain.com/public/fd4e3413-9ef4-4b16-8232-ecc82b441aeb/r,5.0
390,390,390, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.93288324894252,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--fae8,https://smith.langchain.com/public/fd4e3413-9ef4-4b16-8232-ecc82b441aeb/r,5.0
391,391,391, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.38958333333332,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--fae8,https://smith.langchain.com/public/fd4e3413-9ef4-4b16-8232-ecc82b441aeb/r,5.0
392,392,392, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.991394148020654,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f90f,https://smith.langchain.com/public/113fdc3c-88c8-4249-bcd5-8a2e8c7b6222/r,5.0
393,393,393, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.47801168454504,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--f90f,https://smith.langchain.com/public/113fdc3c-88c8-4249-bcd5-8a2e8c7b6222/r,5.0
