,needle,needle point,insertion %,context size,retrieved_needles_check,total_needles,run name,run_url,retrieved_needles
306, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.993044878834469,55000,1,10,55000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--adfe,https://smith.langchain.com/public/a0d5e5cd-2301-480c-8862-523c6f1f82ce/r,7.0
307, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.494821970944487,55000,1,10,55000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--adfe,https://smith.langchain.com/public/a0d5e5cd-2301-480c-8862-523c6f1f82ce/r,7.0
308, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.98441643955883,55000,1,10,55000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--adfe,https://smith.langchain.com/public/a0d5e5cd-2301-480c-8862-523c6f1f82ce/r,7.0
309, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.489367148786776,55000,1,10,55000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--adfe,https://smith.langchain.com/public/a0d5e5cd-2301-480c-8862-523c6f1f82ce/r,7.0
310, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.97152049135378,55000,0,10,55000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--adfe,https://smith.langchain.com/public/a0d5e5cd-2301-480c-8862-523c6f1f82ce/r,7.0
311, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.47702063117885,55000,1,10,55000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--adfe,https://smith.langchain.com/public/a0d5e5cd-2301-480c-8862-523c6f1f82ce/r,7.0
312, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.89006010339977,55000,0,10,55000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--adfe,https://smith.langchain.com/public/a0d5e5cd-2301-480c-8862-523c6f1f82ce/r,7.0
313, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.47187728268808,55000,1,10,55000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--adfe,https://smith.langchain.com/public/a0d5e5cd-2301-480c-8862-523c6f1f82ce/r,7.0
314, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.89631252281855,55000,1,10,55000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--adfe,https://smith.langchain.com/public/a0d5e5cd-2301-480c-8862-523c6f1f82ce/r,7.0
315, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.44890510948905,55000,1,10,55000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--adfe,https://smith.langchain.com/public/a0d5e5cd-2301-480c-8862-523c6f1f82ce/r,7.0
316, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.946446663771892,28000,1,10,28000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--1405,https://smith.langchain.com/public/7eef0d89-ef5c-4d6b-a07a-b784fe38f6e4/r,8.0
317, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.468069718666376,28000,1,10,28000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--1405,https://smith.langchain.com/public/7eef0d89-ef5c-4d6b-a07a-b784fe38f6e4/r,8.0
318, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.933075561016153,28000,1,10,28000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--1405,https://smith.langchain.com/public/7eef0d89-ef5c-4d6b-a07a-b784fe38f6e4/r,8.0
319, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.435660370544255,28000,0,10,28000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--1405,https://smith.langchain.com/public/7eef0d89-ef5c-4d6b-a07a-b784fe38f6e4/r,8.0
320, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.94015736663538,28000,0,10,28000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--1405,https://smith.langchain.com/public/7eef0d89-ef5c-4d6b-a07a-b784fe38f6e4/r,8.0
321, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.414962305666776,28000,1,10,28000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--1405,https://smith.langchain.com/public/7eef0d89-ef5c-4d6b-a07a-b784fe38f6e4/r,8.0
322, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.7758390713436,28000,1,10,28000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--1405,https://smith.langchain.com/public/7eef0d89-ef5c-4d6b-a07a-b784fe38f6e4/r,8.0
323, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.23559077809799,28000,1,10,28000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--1405,https://smith.langchain.com/public/7eef0d89-ef5c-4d6b-a07a-b784fe38f6e4/r,8.0
324, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.92152627789777,28000,1,10,28000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--1405,https://smith.langchain.com/public/7eef0d89-ef5c-4d6b-a07a-b784fe38f6e4/r,8.0
325, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.43165467625899,28000,1,10,28000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--1405,https://smith.langchain.com/public/7eef0d89-ef5c-4d6b-a07a-b784fe38f6e4/r,8.0
326, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,2.9874213836477987,1000,1,10,1000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--a27e,https://smith.langchain.com/public/14fe9396-0345-40db-9a84-d5103d028354/r,10.0
327, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,12.385321100917432,1000,1,10,1000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--a27e,https://smith.langchain.com/public/14fe9396-0345-40db-9a84-d5103d028354/r,10.0
328, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,22.73402674591382,1000,1,10,1000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--a27e,https://smith.langchain.com/public/14fe9396-0345-40db-9a84-d5103d028354/r,10.0
329, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,32.51088534107402,1000,1,10,1000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--a27e,https://smith.langchain.com/public/14fe9396-0345-40db-9a84-d5103d028354/r,10.0
330, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,41.92634560906516,1000,1,10,1000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--a27e,https://smith.langchain.com/public/14fe9396-0345-40db-9a84-d5103d028354/r,10.0
331, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,49.23928077455049,1000,1,10,1000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--a27e,https://smith.langchain.com/public/14fe9396-0345-40db-9a84-d5103d028354/r,10.0
332, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,58.32205683355887,1000,1,10,1000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--a27e,https://smith.langchain.com/public/14fe9396-0345-40db-9a84-d5103d028354/r,10.0
333, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,69.34210526315789,1000,1,10,1000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--a27e,https://smith.langchain.com/public/14fe9396-0345-40db-9a84-d5103d028354/r,10.0
334, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,77.3076923076923,1000,1,10,1000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--a27e,https://smith.langchain.com/public/14fe9396-0345-40db-9a84-d5103d028354/r,10.0
335, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,87.875,1000,1,10,1000-5--claude-3-opus-20240229--multi-needle-eval-pizza-10--a27e,https://smith.langchain.com/public/14fe9396-0345-40db-9a84-d5103d028354/r,10.0
